image_name,x1,y1,x2,y2,category,file_name,storm_name,year,month,day,hour,International number ID,Name of the storm,Time of analysis,Grade,Latitude of the center,Longitude of the center,Central pressure,Maximum sustained wind speed,Direction of the longest radius of 50kt winds or greater,The longest radius of 50kt winds or greater,The shortest radius of 50kt winds or greater,Direction of the longest radius of 30kt winds or greater,The longest radius of 30kt winds or greater,The shortest radius of 30kt winds or greater,Indicator of landfall or passage,hurricane_center_x,hurricane_center_y,split_group
2017176N.KHANUN.2017.10.13.0000.HIMARAWI-8-9.ir_resize.png,347,186,409,248,Tropical Storm (TS),2017176N.KHANUN.2017.10.13.0000.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,13,0,1720,KHANUN,2017-10-13 00:00:00,Tropical Storm (TS),17.6,120.3,992,35.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northwest (NW),240.0,150.0, ,378.0,217.0,train
2017169N.KHANUN.2017.10.13.0600.HIMARAWI-8-9.ir_resize.png,336,194,398,257,Tropical Storm (TS),2017169N.KHANUN.2017.10.13.0600.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,13,600,1720,KHANUN,2017-10-13 06:00:00,Tropical Storm (TS),16.9,119.4,985,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,150.0, ,367.0,225.5,val
2017167N.KHANUN.2017.10.13.1200.HIMARAWI-8-9.ir_resize.png,327,197,389,259,Tropical Storm (TS),2017167N.KHANUN.2017.10.13.1200.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,13,1200,1720,KHANUN,2017-10-13 12:00:00,Tropical Storm (TS),16.7,118.7,985,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),270.0,150.0, ,358.0,228.0,train
2017167N.KHANUN.2017.10.13.1800.HIMARAWI-8-9.ir_resize.png,322,197,384,259,Severe Tropical Storm (STS),2017167N.KHANUN.2017.10.13.1800.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,13,1800,1720,KHANUN,2017-10-13 18:00:00,Severe Tropical Storm (STS),16.7,118.3,980,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),270.0,150.0, ,353.0,228.0,train
2017173N.KHANUN.2017.10.14.0000.HIMARAWI-8-9.ir_resize.png,319,189,382,252,Severe Tropical Storm (STS),2017173N.KHANUN.2017.10.14.0000.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,14,0,1720,KHANUN,2017-10-14 00:00:00,Severe Tropical Storm (STS),17.3,118.1,980,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),270.0,150.0, ,350.5,220.5,train
2017180N.KHANUN.2017.10.14.0600.HIMARAWI-8-9.ir_resize.png,318,181,381,243,Severe Tropical Storm (STS),2017180N.KHANUN.2017.10.14.0600.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,14,600,1720,KHANUN,2017-10-14 06:00:00,Severe Tropical Storm (STS),18.0,118.0,975,55.0,(symmetric circle),40.0,40.0,Northwest (NW),270.0,150.0, ,349.5,212.0,train
2017187N.KHANUN.2017.10.14.1200.HIMARAWI-8-9.ir_resize.png,312,172,374,234,Severe Tropical Storm (STS),2017187N.KHANUN.2017.10.14.1200.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,14,1200,1720,KHANUN,2017-10-14 12:00:00,Severe Tropical Storm (STS),18.7,117.5,970,60.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,210.0, ,343.0,203.0,val
2017195N.KHANUN.2017.10.14.1800.HIMARAWI-8-9.ir_resize.png,298,162,361,224,Typhoon (TY),2017195N.KHANUN.2017.10.14.1800.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,14,1800,1720,KHANUN,2017-10-14 18:00:00,Typhoon (TY),19.5,116.4,960,70.0,(symmetric circle),60.0,60.0,Northwest (NW),270.0,210.0, ,329.5,193.0,train
2017202N.KHANUN.2017.10.15.0000.HIMARAWI-8-9.ir_resize.png,277,153,339,216,Typhoon (TY),2017202N.KHANUN.2017.10.15.0000.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,15,0,1720,KHANUN,2017-10-15 00:00:00,Typhoon (TY),20.2,114.7,955,75.0,(symmetric circle),80.0,80.0,Southwest (SW),270.0,210.0, ,308.0,184.5,train
2017206N.KHANUN.2017.10.15.0600.HIMARAWI-8-9.ir_resize.png,258,148,321,211,Typhoon (TY),2017206N.KHANUN.2017.10.15.0600.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,15,600,1720,KHANUN,2017-10-15 06:00:00,Typhoon (TY),20.6,113.2,960,70.0,(symmetric circle),60.0,60.0,South (S),240.0,180.0, ,289.5,179.5,train
2017209N.KHANUN.2017.10.15.1200.HIMARAWI-8-9.ir_resize.png,239,144,302,207,Severe Tropical Storm (STS),2017209N.KHANUN.2017.10.15.1200.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,15,1200,1720,KHANUN,2017-10-15 12:00:00,Severe Tropical Storm (STS),20.9,111.7,975,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Southeast (SE),180.0,120.0, ,270.5,175.5,train
2017208N.KHANUN.2017.10.15.1800.HIMARAWI-8-9.ir_resize.png,226,146,288,208,Tropical Storm (TS),2017208N.KHANUN.2017.10.15.1800.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,15,1800,1720,KHANUN,2017-10-15 18:00:00,Tropical Storm (TS),20.8,110.6,990,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Southeast (SE),120.0,90.0, ,257.0,177.0,test
2017203N.KHANUN.2017.10.16.0000.HIMARAWI-8-9.ir_resize.png,217,152,279,214,Tropical Depression (TD),2017203N.KHANUN.2017.10.16.0000.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,16,0,1720,KHANUN,2017-10-16 00:00:00,Tropical Depression (TD),20.3,109.9,1004,0.0,,,,,,, ,248.0,183.0,test
2017205N.KHANUN.2017.10.16.0600.HIMARAWI-8-9.ir_resize.png,209,149,272,212,Tropical Depression (TD),2017205N.KHANUN.2017.10.16.0600.HIMARAWI-8-9.ir_resize.png,KHANUN,2017,10,16,600,1720,KHANUN,2017-10-16 06:00:00,Tropical Depression (TD),20.5,109.3,1004,0.0,,,,,,, ,240.5,180.5,test
2017103N.LAN.2017.10.16.1800.HIMARAWI-8-9.ir_resize.png,517,277,579,339,Tropical Storm (TS),2017103N.LAN.2017.10.16.1800.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,16,1800,1721,LAN,2017-10-16 18:00:00,Tropical Storm (TS),10.3,133.9,992,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,(symmetric circle),180.0,180.0, ,548.0,308.0,val
2017103N.LAN.2017.10.17.1200.HIMARAWI-8-9.ir_resize.png,498,277,561,339,Severe Tropical Storm (STS),2017103N.LAN.2017.10.17.1200.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,17,1200,1721,LAN,2017-10-17 12:00:00,Severe Tropical Storm (STS),10.3,132.4,980,55.0,(symmetric circle),60.0,60.0,South (S),300.0,180.0, ,529.5,308.0,train
2017110N.LAN.2017.10.17.1800.HIMARAWI-8-9.ir_resize.png,501,268,563,331,Typhoon (TY),2017110N.LAN.2017.10.17.1800.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,17,1800,1721,LAN,2017-10-17 18:00:00,Typhoon (TY),11.0,132.6,970,65.0,(symmetric circle),60.0,60.0,South (S),300.0,180.0, ,532.0,299.5,val
2017120N.LAN.2017.10.18.0000.HIMARAWI-8-9.ir_resize.png,501,256,563,318,Typhoon (TY),2017120N.LAN.2017.10.18.0000.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,18,0,1721,LAN,2017-10-18 00:00:00,Typhoon (TY),12.0,132.6,970,65.0,(symmetric circle),60.0,60.0,South (S),300.0,180.0, ,532.0,287.0,val
2017130N.LAN.2017.10.18.0600.HIMARAWI-8-9.ir_resize.png,494,243,557,306,Typhoon (TY),2017130N.LAN.2017.10.18.0600.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,18,600,1721,LAN,2017-10-18 06:00:00,Typhoon (TY),13.0,132.1,970,65.0,(symmetric circle),60.0,60.0,South (S),300.0,180.0, ,525.5,274.5,test
2017139N.LAN.2017.10.18.1200.HIMARAWI-8-9.ir_resize.png,486,232,548,294,Typhoon (TY),2017139N.LAN.2017.10.18.1200.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,18,1200,1721,LAN,2017-10-18 12:00:00,Typhoon (TY),13.9,131.4,970,65.0,Southeast (SE),120.0,60.0,South (S),400.0,300.0, ,517.0,263.0,test
2017147N.LAN.2017.10.18.1800.HIMARAWI-8-9.ir_resize.png,478,222,541,284,Typhoon (TY),2017147N.LAN.2017.10.18.1800.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,18,1800,1721,LAN,2017-10-18 18:00:00,Typhoon (TY),14.7,130.8,970,65.0,Southeast (SE),120.0,60.0,South (S),400.0,300.0, ,509.5,253.0,train
2017154N.LAN.2017.10.19.0000.HIMARAWI-8-9.ir_resize.png,472,213,534,276,Typhoon (TY),2017154N.LAN.2017.10.19.0000.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,19,0,1721,LAN,2017-10-19 00:00:00,Typhoon (TY),15.4,130.3,965,70.0,Southeast (SE),120.0,90.0,South (S),425.0,300.0, ,503.0,244.5,test
2017163N.LAN.2017.10.19.0600.HIMARAWI-8-9.ir_resize.png,469,202,532,264,Typhoon (TY),2017163N.LAN.2017.10.19.0600.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,19,600,1721,LAN,2017-10-19 06:00:00,Typhoon (TY),16.3,130.1,965,70.0,Southeast (SE),120.0,90.0,South (S),425.0,300.0, ,500.5,233.0,val
2017170N.LAN.2017.10.19.1200.HIMARAWI-8-9.ir_resize.png,469,193,532,256,Typhoon (TY),2017170N.LAN.2017.10.19.1200.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,19,1200,1721,LAN,2017-10-19 12:00:00,Typhoon (TY),17.0,130.1,965,70.0,Southeast (SE),120.0,90.0,South (S),425.0,300.0, ,500.5,224.5,train
2017179N.LAN.2017.10.19.1800.HIMARAWI-8-9.ir_resize.png,468,182,531,244,Typhoon (TY),2017179N.LAN.2017.10.19.1800.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,19,1800,1721,LAN,2017-10-19 18:00:00,Typhoon (TY),17.9,130.0,965,70.0,Southeast (SE),120.0,90.0,South (S),425.0,300.0, ,499.5,213.0,val
2017188N.LAN.2017.10.20.0000.HIMARAWI-8-9.ir_resize.png,468,171,531,233,Typhoon (TY),2017188N.LAN.2017.10.20.0000.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,20,0,1721,LAN,2017-10-20 00:00:00,Typhoon (TY),18.8,130.0,965,70.0,Southeast (SE),150.0,90.0,South (S),450.0,350.0, ,499.5,202.0,test
2017196N.LAN.2017.10.20.0600.HIMARAWI-8-9.ir_resize.png,468,161,531,223,Typhoon (TY),2017196N.LAN.2017.10.20.0600.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,20,600,1721,LAN,2017-10-20 06:00:00,Typhoon (TY),19.6,130.0,950,80.0,Southeast (SE),150.0,90.0,South (S),450.0,350.0, ,499.5,192.0,train
2017201N.LAN.2017.10.20.1200.HIMARAWI-8-9.ir_resize.png,471,154,533,217,Typhoon (TY),2017201N.LAN.2017.10.20.1200.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,20,1200,1721,LAN,2017-10-20 12:00:00,Typhoon (TY),20.1,130.2,945,85.0,Southeast (SE),150.0,90.0,South (S),450.0,350.0, ,502.0,185.5,train
2017207N.LAN.2017.10.20.1800.HIMARAWI-8-9.ir_resize.png,477,147,539,209,Typhoon (TY),2017207N.LAN.2017.10.20.1800.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,20,1800,1721,LAN,2017-10-20 18:00:00,Typhoon (TY),20.7,130.7,935,90.0,(symmetric circle),120.0,120.0,South (S),450.0,350.0, ,508.0,178.0,train
2017213N.LAN.2017.10.21.0000.HIMARAWI-8-9.ir_resize.png,483,139,546,202,Typhoon (TY),2017213N.LAN.2017.10.21.0000.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,21,0,1721,LAN,2017-10-21 00:00:00,Typhoon (TY),21.3,131.2,935,90.0,(symmetric circle),120.0,120.0,West (W),450.0,350.0, ,514.5,170.5,val
2017223N.LAN.2017.10.21.0600.HIMARAWI-8-9.ir_resize.png,493,127,556,189,Typhoon (TY),2017223N.LAN.2017.10.21.0600.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,21,600,1721,LAN,2017-10-21 06:00:00,Typhoon (TY),22.3,132.0,935,90.0,(symmetric circle),90.0,90.0,Northwest (NW),450.0,350.0, ,524.5,158.0,test
2017238N.LAN.2017.10.21.1200.HIMARAWI-8-9.ir_resize.png,499,108,562,171,Typhoon (TY),2017238N.LAN.2017.10.21.1200.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,21,1200,1721,LAN,2017-10-21 12:00:00,Typhoon (TY),23.8,132.5,935,90.0,(symmetric circle),90.0,90.0,Northwest (NW),450.0,350.0, ,530.5,139.5,train
2017256N.LAN.2017.10.21.1800.HIMARAWI-8-9.ir_resize.png,509,86,572,148,Typhoon (TY),2017256N.LAN.2017.10.21.1800.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,21,1800,1721,LAN,2017-10-21 18:00:00,Typhoon (TY),25.6,133.3,915,100.0,Southeast (SE),120.0,90.0,Northwest (NW),450.0,350.0, ,540.5,117.0,train
2017278N.LAN.2017.10.22.0000.HIMARAWI-8-9.ir_resize.png,517,58,579,121,Typhoon (TY),2017278N.LAN.2017.10.22.0000.HIMARAWI-8-9.ir_resize.png,LAN,2017,10,22,0,1721,LAN,2017-10-22 00:00:00,Typhoon (TY),27.8,133.9,915,100.0,(symmetric circle),120.0,120.0,(symmetric circle),400.0,400.0, ,548.0,89.5,train
2017171N.SAOLA.2017.10.25.1800.HIMARAWI-8-9.ir_resize.png,511,192,573,254,Tropical Storm (TS),2017171N.SAOLA.2017.10.25.1800.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,25,1800,1722,SAOLA,2017-10-25 18:00:00,Tropical Storm (TS),17.1,133.4,996,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,210.0, ,542.0,223.0,train
2017176N.SAOLA.2017.10.26.0000.HIMARAWI-8-9.ir_resize.png,501,186,563,248,Tropical Storm (TS),2017176N.SAOLA.2017.10.26.0000.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,26,0,1722,SAOLA,2017-10-26 00:00:00,Tropical Storm (TS),17.6,132.6,992,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,210.0, ,532.0,217.0,train
2017184N.SAOLA.2017.10.26.0600.HIMARAWI-8-9.ir_resize.png,494,176,557,238,Tropical Storm (TS),2017184N.SAOLA.2017.10.26.0600.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,26,600,1722,SAOLA,2017-10-26 06:00:00,Tropical Storm (TS),18.4,132.1,992,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,210.0, ,525.5,207.0,train
2017196N.SAOLA.2017.10.26.1200.HIMARAWI-8-9.ir_resize.png,483,161,546,223,Tropical Storm (TS),2017196N.SAOLA.2017.10.26.1200.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,26,1200,1722,SAOLA,2017-10-26 12:00:00,Tropical Storm (TS),19.6,131.2,992,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,210.0, ,514.5,192.0,train
2017205N.SAOLA.2017.10.26.1800.HIMARAWI-8-9.ir_resize.png,474,149,537,212,Tropical Storm (TS),2017205N.SAOLA.2017.10.26.1800.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,26,1800,1722,SAOLA,2017-10-26 18:00:00,Tropical Storm (TS),20.5,130.5,992,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,210.0, ,505.5,180.5,train
2017213N.SAOLA.2017.10.27.0000.HIMARAWI-8-9.ir_resize.png,466,139,528,202,Severe Tropical Storm (STS),2017213N.SAOLA.2017.10.27.0000.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,27,0,1722,SAOLA,2017-10-27 00:00:00,Severe Tropical Storm (STS),21.3,129.8,990,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,210.0, ,497.0,170.5,train
2017224N.SAOLA.2017.10.27.0600.HIMARAWI-8-9.ir_resize.png,454,126,517,188,Severe Tropical Storm (STS),2017224N.SAOLA.2017.10.27.0600.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,27,600,1722,SAOLA,2017-10-27 06:00:00,Severe Tropical Storm (STS),22.4,128.9,990,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),240.0,210.0, ,485.5,157.0,train
2017235N.SAOLA.2017.10.27.1200.HIMARAWI-8-9.ir_resize.png,449,112,512,174,Severe Tropical Storm (STS),2017235N.SAOLA.2017.10.27.1200.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,27,1200,1722,SAOLA,2017-10-27 12:00:00,Severe Tropical Storm (STS),23.5,128.5,985,55.0,(symmetric circle),40.0,40.0,North (N),240.0,210.0, ,480.5,143.0,test
2017242N.SAOLA.2017.10.27.1800.HIMARAWI-8-9.ir_resize.png,447,103,509,166,Severe Tropical Storm (STS),2017242N.SAOLA.2017.10.27.1800.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,27,1800,1722,SAOLA,2017-10-27 18:00:00,Severe Tropical Storm (STS),24.2,128.3,975,60.0,(symmetric circle),80.0,80.0,North (N),300.0,210.0, ,478.0,134.5,train
2017256N.SAOLA.2017.10.28.0000.HIMARAWI-8-9.ir_resize.png,443,86,506,148,Severe Tropical Storm (STS),2017256N.SAOLA.2017.10.28.0000.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,28,0,1722,SAOLA,2017-10-28 00:00:00,Severe Tropical Storm (STS),25.6,128.0,975,60.0,(symmetric circle),80.0,80.0,North (N),300.0,210.0, ,474.5,117.0,train
2017271N.SAOLA.2017.10.28.0600.HIMARAWI-8-9.ir_resize.png,448,67,511,129,Severe Tropical Storm (STS),2017271N.SAOLA.2017.10.28.0600.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,28,600,1722,SAOLA,2017-10-28 06:00:00,Severe Tropical Storm (STS),27.1,128.4,975,60.0,(symmetric circle),80.0,80.0,North (N),300.0,210.0, ,479.5,98.0,val
2017287N.SAOLA.2017.10.28.1200.HIMARAWI-8-9.ir_resize.png,461,47,523,109,Severe Tropical Storm (STS),2017287N.SAOLA.2017.10.28.1200.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,28,1200,1722,SAOLA,2017-10-28 12:00:00,Severe Tropical Storm (STS),28.7,129.4,975,60.0,(symmetric circle),80.0,80.0,North (N),300.0,210.0, ,492.0,78.0,train
2017299N.SAOLA.2017.10.28.1800.HIMARAWI-8-9.ir_resize.png,473,32,536,94,Severe Tropical Storm (STS),2017299N.SAOLA.2017.10.28.1800.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,28,1800,1722,SAOLA,2017-10-28 18:00:00,Severe Tropical Storm (STS),29.9,130.4,975,60.0,(symmetric circle),80.0,80.0,North (N),300.0,210.0, ,504.5,63.0,val
2017312N.SAOLA.2017.10.29.0000.HIMARAWI-8-9.ir_resize.png,504,16,567,78,Severe Tropical Storm (STS),2017312N.SAOLA.2017.10.29.0000.HIMARAWI-8-9.ir_resize.png,SAOLA,2017,10,29,0,1722,SAOLA,2017-10-29 00:00:00,Severe Tropical Storm (STS),31.2,132.9,975,60.0,(symmetric circle),80.0,80.0,North (N),300.0,210.0, ,535.5,47.0,train
2017110N.DAMREY.2017.10.31.0000.HIMARAWI-8-9.ir_resize.png,428,268,491,331,Tropical Depression (TD),2017110N.DAMREY.2017.10.31.0000.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,10,31,0,1723,DAMREY,2017-10-31 00:00:00,Tropical Depression (TD),11.0,126.8,1008,0.0,,,,,,, ,459.5,299.5,test
2017112N.DAMREY.2017.10.31.0600.HIMARAWI-8-9.ir_resize.png,417,266,479,328,Tropical Depression (TD),2017112N.DAMREY.2017.10.31.0600.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,10,31,600,1723,DAMREY,2017-10-31 06:00:00,Tropical Depression (TD),11.2,125.9,1006,0.0,,,,,,, ,448.0,297.0,test
2017114N.DAMREY.2017.10.31.1200.HIMARAWI-8-9.ir_resize.png,402,263,464,326,Tropical Depression (TD),2017114N.DAMREY.2017.10.31.1200.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,10,31,1200,1723,DAMREY,2017-10-31 12:00:00,Tropical Depression (TD),11.4,124.7,1008,0.0,,,,,,, ,433.0,294.5,val
2017117N.DAMREY.2017.10.31.1800.HIMARAWI-8-9.ir_resize.png,383,259,446,322,Tropical Depression (TD),2017117N.DAMREY.2017.10.31.1800.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,10,31,1800,1723,DAMREY,2017-10-31 18:00:00,Tropical Depression (TD),11.7,123.2,1006,0.0,,,,,,, ,414.5,290.5,test
2017119N.DAMREY.2017.11.01.0000.HIMARAWI-8-9.ir_resize.png,372,257,434,319,Tropical Depression (TD),2017119N.DAMREY.2017.11.01.0000.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,1,0,1723,DAMREY,2017-11-01 00:00:00,Tropical Depression (TD),11.9,122.3,1008,0.0,,,,,,, ,403.0,288.0,train
2017119N.DAMREY.2017.11.01.0600.HIMARAWI-8-9.ir_resize.png,356,257,418,319,Tropical Depression (TD),2017119N.DAMREY.2017.11.01.0600.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,1,600,1723,DAMREY,2017-11-01 06:00:00,Tropical Depression (TD),11.9,121.0,1006,0.0,,,,,,, ,387.0,288.0,train
2017120N.DAMREY.2017.11.01.1200.HIMARAWI-8-9.ir_resize.png,337,256,399,318,Tropical Depression (TD),2017120N.DAMREY.2017.11.01.1200.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,1,1200,1723,DAMREY,2017-11-01 12:00:00,Tropical Depression (TD),12.0,119.5,1004,0.0,,,,,,, ,368.0,287.0,val
2017122N.DAMREY.2017.11.01.1800.HIMARAWI-8-9.ir_resize.png,326,253,388,316,Tropical Depression (TD),2017122N.DAMREY.2017.11.01.1800.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,1,1800,1723,DAMREY,2017-11-01 18:00:00,Tropical Depression (TD),12.2,118.6,1002,0.0,,,,,,, ,357.0,284.5,train
2017125N.DAMREY.2017.11.02.0000.HIMARAWI-8-9.ir_resize.png,314,249,377,312,Tropical Storm (TS),2017125N.DAMREY.2017.11.02.0000.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,2,0,1723,DAMREY,2017-11-02 00:00:00,Tropical Storm (TS),12.5,117.7,1000,35.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,(symmetric circle),120.0,120.0, ,345.5,280.5,train
2017129N.DAMREY.2017.11.02.0600.HIMARAWI-8-9.ir_resize.png,303,244,366,307,Tropical Storm (TS),2017129N.DAMREY.2017.11.02.0600.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,2,600,1723,DAMREY,2017-11-02 06:00:00,Tropical Storm (TS),12.9,116.8,996,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northwest (NW),240.0,180.0, ,334.5,275.5,test
2017131N.DAMREY.2017.11.02.1200.HIMARAWI-8-9.ir_resize.png,288,242,351,304,Tropical Storm (TS),2017131N.DAMREY.2017.11.02.1200.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,2,1200,1723,DAMREY,2017-11-02 12:00:00,Tropical Storm (TS),13.1,115.6,994,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northwest (NW),240.0,180.0, ,319.5,273.0,train
2017127N.DAMREY.2017.11.02.1800.HIMARAWI-8-9.ir_resize.png,273,247,336,309,Severe Tropical Storm (STS),2017127N.DAMREY.2017.11.02.1800.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,2,1800,1723,DAMREY,2017-11-02 18:00:00,Severe Tropical Storm (STS),12.7,114.4,985,55.0,(symmetric circle),40.0,40.0,Northwest (NW),240.0,180.0, ,304.5,278.0,train
2017126N.DAMREY.2017.11.03.0000.HIMARAWI-8-9.ir_resize.png,262,248,324,311,Typhoon (TY),2017126N.DAMREY.2017.11.03.0000.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,3,0,1723,DAMREY,2017-11-03 00:00:00,Typhoon (TY),12.6,113.5,975,65.0,(symmetric circle),60.0,60.0,Northwest (NW),240.0,180.0, ,293.0,279.5,train
2017127N.DAMREY.2017.11.03.0600.HIMARAWI-8-9.ir_resize.png,251,247,313,309,Typhoon (TY),2017127N.DAMREY.2017.11.03.0600.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,3,600,1723,DAMREY,2017-11-03 06:00:00,Typhoon (TY),12.7,112.6,970,70.0,(symmetric circle),70.0,70.0,Northwest (NW),270.0,210.0, ,282.0,278.0,val
2017128N.DAMREY.2017.11.03.1200.HIMARAWI-8-9.ir_resize.png,239,246,302,308,Typhoon (TY),2017128N.DAMREY.2017.11.03.1200.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,3,1200,1723,DAMREY,2017-11-03 12:00:00,Typhoon (TY),12.8,111.7,970,70.0,(symmetric circle),70.0,70.0,Northwest (NW),270.0,210.0, ,270.5,277.0,train
2017127N.DAMREY.2017.11.03.1800.HIMARAWI-8-9.ir_resize.png,223,247,286,309,Typhoon (TY),2017127N.DAMREY.2017.11.03.1800.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,3,1800,1723,DAMREY,2017-11-03 18:00:00,Typhoon (TY),12.7,110.4,970,70.0,(symmetric circle),50.0,50.0,(symmetric circle),240.0,240.0, ,254.5,278.0,train
2017125N.DAMREY.2017.11.04.0000.HIMARAWI-8-9.ir_resize.png,207,249,269,312,Typhoon (TY),2017125N.DAMREY.2017.11.04.0000.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,4,0,1723,DAMREY,2017-11-04 00:00:00,Typhoon (TY),12.5,109.1,970,70.0,(symmetric circle),50.0,50.0,(symmetric circle),160.0,160.0, ,238.0,280.5,train
2017124N.DAMREY.2017.11.04.0600.HIMARAWI-8-9.ir_resize.png,189,251,252,313,Severe Tropical Storm (STS),2017124N.DAMREY.2017.11.04.0600.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,4,600,1723,DAMREY,2017-11-04 06:00:00,Severe Tropical Storm (STS),12.4,107.7,985,55.0,(symmetric circle),30.0,30.0,(symmetric circle),130.0,130.0, ,220.5,282.0,train
2017124N.DAMREY.2017.11.04.1200.HIMARAWI-8-9.ir_resize.png,173,251,236,313,Tropical Storm (TS),2017124N.DAMREY.2017.11.04.1200.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,4,1200,1723,DAMREY,2017-11-04 12:00:00,Tropical Storm (TS),12.4,106.4,1000,35.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,(symmetric circle),100.0,100.0, ,204.5,282.0,train
2017132N.DAMREY.2017.11.04.1800.HIMARAWI-8-9.ir_resize.png,163,241,226,303,Tropical Depression (TD),2017132N.DAMREY.2017.11.04.1800.HIMARAWI-8-9.ir_resize.png,DAMREY,2017,11,4,1800,1723,DAMREY,2017-11-04 18:00:00,Tropical Depression (TD),13.2,105.6,1004,0.0,,,,,,, ,194.5,272.0,test
